203	1.5406	0.7806	44.1896	75.5203	41.5903	73.5031	37.1067	42.2995	43.0099	43.9452
204	1.4868	0.7781	44.2488	75.6926	41.5740	73.9059	36.6164	42.2147	43.1698	44.2952
205	1.5624	0.7800	44.2971	75.5833	41.6172	73.7378	36.8330	42.0593	43.3174	44.2591
206	1.5280	0.7755	44.4517	75.8230	41.9817	73.8614	37.4610	41.9594	43.6846	44.8219
207	1.4083	0.7717	44.6242	75.9290	41.9934	73.9712	37.1923	42.2274	43.8076	44.7461
208	1.5224	0.7755	44.6178	75.8403	42.2108	73.8617	37.7406	42.4381	43.8464	44.8181
209	1.3349	0.7737	44.7148	76.0335	42.0984	74.2903	37.4161	42.3455	44.0594	44.5725
210	1.3638	0.7705	44.9140	75.9834	42.2717	74.1366	37.9075	42.5307	43.7758	44.8727
211	1.4943	0.7713	44.8922	75.9521	42.2326	74.1897	37.6722	42.2264	43.7552	45.2767
212	1.5933	0.7739	44.6809	75.8189	42.0038	74.0447	37.3922	42.0093	43.7064	44.9072
213	1.4081	0.7685	45.0412	75.9838	42.5191	74.0722	37.9774	42.7353	44.0223	45.3414
214	1.4009	0.7677	45.0282	76.0981	42.5196	74.2375	37.8961	42.6779	44.3587	45.1455
215	1.3900	0.7698	44.9572	75.9957	42.4798	74.1548	37.9546	42.4896	44.2821	45.1929
216	1.4653	0.7700	44.9799	76.0429	42.5396	74.3038	38.1812	42.4442	44.3629	45.1701
217	1.5125	0.7735	44.8689	76.0559	42.5490	74.4262	38.5713	42.3250	44.4154	44.8842
218	1.5215	0.7700	45.0010	76.0976	42.5780	74.4313	38.2867	42.6306	44.0779	45.3169
219	1.3871	0.7647	45.3879	76.3048	43.0332	74.6308	38.9079	43.0912	44.5416	45.5922
220	1.4637	0.7677	45.1323	76.1154	42.8976	74.3728	39.2937	42.5704	44.1665	45.5597
221	1.3855	0.7664	45.0837	76.1438	42.6875	74.5195	38.7195	42.5625	43.7956	45.6724
222	1.3583	0.7616	45.5207	76.4727	42.9487	74.7560	39.1971	42.6717	44.1941	45.7320
223	1.3887	0.7656	45.1675	76.3312	42.8488	74.6437	38.8317	42.7608	44.2934	45.5091
224	1.3378	0.7605	45.4864	76.3508	43.0130	74.7317	38.5973	43.1603	44.5176	45.7767
225	1.4778	0.7702	44.7848	76.2670	42.7549	74.7129	39.1130	42.8664	43.9081	45.1319
226	1.3824	0.7662	45.2287	76.2883	42.9981	74.6673	38.7846	42.8220	44.6182	45.7676
227	1.2993	0.7671	45.2841	76.3398	43.0761	74.6272	39.0401	43.0560	44.4353	45.7731
228	1.3317	0.7633	45.6667	76.3746	43.2372	74.7147	38.8719	43.4240	44.5345	46.1185
229	1.3306	0.7624	45.5915	76.4523	43.1620	74.7127	38.8382	43.3486	44.7217	45.7394
230	1.3386	0.7625	45.5898	76.4919	43.0491	74.8295	38.7633	42.8914	44.5776	45.9641
231	1.2539	0.7581	45.9448	76.6769	43.2693	74.9777	38.4093	43.5349	44.7604	46.3728
232	1.4257	0.7643	45.4897	76.3735	43.1946	74.8042	38.9634	43.5862	44.2969	45.9319
233	1.3907	0.7702	45.2288	76.0705	43.1470	74.5168	39.4019	43.4875	44.0228	45.6757
234	1.2874	0.7633	45.6171	76.4912	43.2274	74.8311	39.0134	43.3220	44.5799	45.9943
235	1.4017	0.7686	45.6006	76.2378	43.2834	74.4100	38.9162	43.6276	44.6513	45.9385
236	1.2963	0.7670	45.3775	76.2412	43.1313	74.5457	39.4860	42.8888	44.7480	45.4023
237	1.3936	0.7654	45.5920	76.4375	43.3583	74.8317	39.4392	43.1914	44.8996	45.9031
238	1.4367	0.7675	45.2443	76.2914	43.0023	74.6357	38.9232	43.1354	44.3282	45.6226
239	1.3857	0.7679	45.3836	76.3723	43.1640	74.6394	39.0768	43.3832	44.5130	45.6828
240	1.2296	0.7613	45.8311	76.6192	43.4634	74.9951	39.3169	43.3521	45.0857	46.0988
241	1.3228	0.7647	45.7542	76.5175	43.4270	74.7904	39.3074	43.5935	44.9031	45.9041
242	1.2950	0.7630	45.7941	76.5070	43.3189	75.0106	38.9182	43.4975	44.9204	45.9394
243	1.1793	0.7597	46.0188	76.6657	43.6218	75.0508	39.4986	43.6893	44.9734	46.3259
244	1.4597	0.7679	45.4991	76.3146	43.2460	74.6885	38.9906	43.6309	44.8197	45.5427
245	1.1119	0.7634	45.7108	76.5186	43.2695	74.7558	38.8577	43.1970	44.8678	46.1554
246	1.2225	0.7638	45.6831	76.6926	43.4706	75.1292	39.4965	43.5062	44.7391	46.1405
247	1.3729	0.7639	45.7579	76.4858	43.3970	74.7769	39.3176	43.2972	44.7915	46.1818
248	1.3287	0.7635	45.7687	76.4976	43.3563	74.9178	38.6947	43.5034	44.8575	46.3696
249	1.3532	0.7698	45.4931	76.2668	43.2536	74.9445	38.7540	43.4509	44.5592	46.2505
250	1.3168	0.7678	45.5681	76.4748	43.3923	74.9443	39.1412	43.2284	44.9778	46.2219
251	1.4119	0.7692	45.5515	76.2213	43.3110	74.7497	39.2235	42.9732	44.8968	46.1506
252	1.3441	0.7710	45.2548	76.2585	43.0080	74.7727	38.9851	43.0997	44.3890	45.5582
253	1.2003	0.7654	45.7364	76.4729	43.3999	74.9861	39.3442	43.0342	44.8250	46.3963
254	1.2953	0.7631	45.9399	76.4036	43.5296	74.8830	39.1846	43.2892	45.1888	46.4559
255	1.4564	0.7702	45.6518	76.2310	43.3903	74.6838	39.0961	43.0798	44.9909	46.3947
256	1.2434	0.7625	45.8740	76.5847	43.5959	75.1160	39.3345	43.6130	44.9866	46.4494
257	1.3796	0.7686	45.6068	76.4874	43.3345	75.2025	39.2593	43.2249	44.6878	46.1660
258	1.4442	0.7727	45.5163	76.2935	43.2926	75.0508	38.9437	43.4457	45.0458	45.7352
259	1.3362	0.7647	45.7081	76.7309	43.4016	75.4897	38.8265	43.5580	44.8172	46.4047
260	1.3563	0.7678	45.5390	76.7052	43.3024	75.3249	38.7831	43.4528	44.8119	46.1617
261	1.2820	0.7673	45.5146	76.6526	43.2830	75.2067	38.8008	43.9002	44.8226	45.6083
262	1.2704	0.7661	45.7936	76.7445	43.5140	75.1272	39.6690	43.4198	44.6731	46.2940
263	1.3418	0.7685	45.6725	76.6232	43.3320	75.0442	39.1722	43.6827	44.6093	45.8637
264	1.2610	0.7632	45.8097	76.9065	43.3232	75.2491	39.3806	43.4368	44.5066	45.9686
265	1.0024	0.7590	46.2104	76.9430	43.7079	75.4037	39.3890	43.7661	45.1560	46.5206
266	1.2523	0.7661	45.7804	76.5768	43.4732	75.1670	39.3898	43.5259	44.7126	46.2646
267	1.2930	0.7672	45.6192	76.4992	43.3521	74.8311	39.7455	43.2698	44.4323	45.9606
268	1.3395	0.7668	45.6647	76.5438	43.4747	74.9306	39.6275	43.9007	44.5520	45.8184
